f,iid,cd,dn,cs,dt
"false","0","20589957","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:41.3200000+03:00"
"false","0","33872223","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:41.6020000+03:00"
"false","0","05414657","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:41.8990000+03:00"
"false","0","05401169","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:42.1950000+03:00"
"true","0","05398473","Карпатське державне спеціалізоване лісогосподарське підприємство агропромислового комплексу "Карпатський держспецлісгосп АПК"","кабінет не створено","2017-02-13T23:45:42.4770000+03:00"
"false","0","05393524","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:42.7570000+03:00"
"false","0","05388032","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:43.0540000+03:00"
"false","0","33954819","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:43.3510000+03:00"
"false","0","05290830","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:43.6330000+03:00"
"false","0","33972141","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:43.9450000+03:00"
"false","0","05281529","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:44.2100000+03:00"
"true","0","03747691","Державне підприємство "Кук"","кабінет не створено","2017-02-13T23:45:44.5070000+03:00"
"false","0","04806504","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:44.8510000+03:00"
"false","0","03757347","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:45.1790000+03:00"
"false","0","21049938","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:45.4610000+03:00"
"false","0","04763290","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:45.7730000+03:00"
"true","0","21132786","Державне підприємство Західний державний регіональний науково-виробничий селекційно-технологічний центр по конярству","кабінет не створено","2017-02-13T23:45:46.0710000+03:00"
"false","0","04685696","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:46.3670000+03:00"
"false","0","21328420","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:46.6650000+03:00"
"false","0","21391080","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:46.9610000+03:00"
"false","0","04593327","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:47.2420000+03:00"
"false","0","34435075","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:47.5230000+03:00"
"false","0","31973782","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:47.8040000+03:00"
"false","0","34520076","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:48.1640000+03:00"
"true","143734800","34532280","Державне підприємство "Агроспецсервіс"","зареєстровано","2017-02-13T23:45:48.4450000+03:00"
"true","0","00853814","Державне підприємство Олександрійський кінний завод № 174","кабінет не створено","2017-02-13T23:45:48.7420000+03:00"
"true","0","32094304","Державне підприємство "Харківське обласне державне агролісомеліоративне підприємство "Харківоблагроліс"","кабінет не створено","2017-02-13T23:45:49.0230000+03:00"
"false","0","00374686","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:49.3040000+03:00"
"false","0","00374947","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:49.5850000+03:00"
"false","0","00374918","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:49.8670000+03:00"
"false","0","00374893","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:50.1790000+03:00"
"false","0","00374841","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:50.4610000+03:00"
"false","0","00374829","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:50.7420000+03:00"
"false","0","00374806","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:51.0700000+03:00"
"false","0","00374798","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:51.3830000+03:00"
"false","0","00374781","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:51.6650000+03:00"
"false","0","00374769","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:51.9460000+03:00"
"false","0","00374733","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:52.2420000+03:00"
"false","0","00333380","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:52.5400000+03:00"
"false","0","00374700","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:52.8210000+03:00"
"false","0","00375020","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:53.1330000+03:00"
"false","0","00374663","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:53.4290000+03:00"
"false","0","00374634","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:53.7420000+03:00"
"false","0","00374628","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:54.0540000+03:00"
"false","0","00374580","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:54.3360000+03:00"
"true","172679572","00373741","Державне підприємство "Нігинський кар'єр"","зареєстровано","2017-02-13T23:45:54.6320000+03:00"
"true","178316203","00373735","Державне підприємство "Закупнянський кар'єр"","зареєстровано","2017-02-13T23:45:54.9140000+03:00"
"false","0","00371989","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:55.1950000+03:00"
"false","0","00371943","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:55.5230000+03:00"
"false","0","00334439","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:55.9140000+03:00"
"false","0","00375349","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:56.2420000+03:00"
"false","0","00374717","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:56.5710000+03:00"
"false","0","00375154","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:56.8990000+03:00"
"false","0","00375332","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:57.2110000+03:00"
"false","0","00375314","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:57.5080000+03:00"
"false","0","00375303","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:57.8360000+03:00"
"false","0","00375289","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:58.1640000+03:00"
"false","0","00375272","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:58.4600000+03:00"
"false","0","00375266","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:58.7890000+03:00"
"false","0","00375250","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:59.1020000+03:00"
"false","0","00375237","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:59.4450000+03:00"
"false","0","00375220","","Нажаль, Нічого не знайдено.","2017-02-13T23:45:59.7420000+03:00"
"false","0","00375214","","Нажаль, Нічого не знайдено.","2017-02-13T23:46:00.0390000+03:00"
"false","0","00374953","","Нажаль, Нічого не знайдено.","2017-02-13T23:46:00.3670000+03:00"
"false","0","00375195","","Нажаль, Нічого не знайдено.","2017-02-13T23:46:00.6950000+03:00"
"false","0","00374982","","Нажаль, Нічого не знайдено.","2017-02-13T23:46:01.0860000+03:00"
"false","0","00375148","","Нажаль, Нічого не знайдено.","2017-02-13T23:46:01.4450000+03:00"
"false","0","00375131","","Нажаль, Нічого не знайдено.","2017-02-13T23:46:01.7580000+03:00"
"false","0","00375102","","Нажаль, Нічого не знайдено.","2017-02-13T23:46:02.1950000+03:00"
